txn_id,ts,store_id,product_sku,product_name,qty,amount_krw,payment_method,status
T100231,2026-05-12T10:23:53,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T100232,2026-05-12T17:32:24,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,card,OK
T100233,2026-05-12T16:51:36,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,naver_pay,OK
T100234,2026-05-12T12:03:28,SEL-001,INF-004,노세범 미네랄 파우더 5g,2,16000,card,OK
T100235,2026-05-12T16:11:02,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,naver_pay,OK
T100236,2026-05-12T17:10:23,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,2,76000,kakao_pay,OK
T100237,2026-05-12T18:03:50,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,0,card,PAYMENT_FAIL
T100238,2026-05-12T17:24:18,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,naver_pay,OK
T100239,2026-05-12T20:21:05,SEL-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,kakao_pay,OK
T100240,2026-05-12T21:44:42,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,card,OK
T100241,2026-05-12T14:24:41,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,0,naver_pay,TERMINAL_TIMEOUT
T100242,2026-05-12T11:42:27,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,samsung_pay,OK
T100243,2026-05-12T21:21:49,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,samsung_pay,OK
T100244,2026-05-12T11:54:50,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,naver_pay,OK
T100245,2026-05-12T10:21:56,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,samsung_pay,OK
T100246,2026-05-12T12:53:44,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,cash,OK
T100247,2026-05-12T10:23:43,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,kakao_pay,OK
T100248,2026-05-12T19:50:28,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,cash,OK
T100249,2026-05-12T21:12:23,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,2,36000,cash,OK
T100250,2026-05-12T19:49:24,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,samsung_pay,OK
T100251,2026-05-12T19:08:55,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,kakao_pay,OK
T100252,2026-05-12T17:06:45,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,0,card,TERMINAL_TIMEOUT
T100253,2026-05-12T19:17:28,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,card,OK
T100254,2026-05-12T21:14:52,SEL-001,ETD-003,디어 달링 워터젤 틴트,2,18000,cash,OK
T100255,2026-05-12T10:32:23,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,0,samsung_pay,STOCK_SHORTAGE
T100256,2026-05-12T09:59:06,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,samsung_pay,OK
T100257,2026-05-12T12:18:58,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,cash,OK
T100258,2026-05-12T16:00:57,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,samsung_pay,OK
T100259,2026-05-12T17:46:38,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,samsung_pay,OK
T100260,2026-05-12T13:03:15,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,card,OK
T100261,2026-05-12T11:57:31,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,naver_pay,OK
T100262,2026-05-12T13:09:18,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,naver_pay,OK
T100263,2026-05-12T15:42:42,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T100264,2026-05-12T17:50:32,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,card,OK
T100265,2026-05-12T18:23:16,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,kakao_pay,OK
T100266,2026-05-12T13:42:40,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,kakao_pay,OK
T100267,2026-05-12T12:22:34,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,2,76000,cash,OK
T100268,2026-05-12T22:30:40,SEL-001,INF-006,그린티 클렌징 폼 150ml,2,0,cash,PAYMENT_FAIL
T100269,2026-05-12T10:12:02,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,0,kakao_pay,POS_DOWN
T100270,2026-05-12T17:52:34,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,samsung_pay,OK
T100271,2026-05-12T13:55:49,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,2,84000,card,OK
T100272,2026-05-12T19:27:56,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,cash,OK
T100273,2026-05-12T14:11:31,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,naver_pay,OK
T100274,2026-05-12T13:05:46,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,samsung_pay,OK
T100275,2026-05-12T17:20:06,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,cash,OK
T100276,2026-05-12T17:27:10,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,kakao_pay,OK
T100277,2026-05-12T17:27:17,SEL-001,ATM-003,허니 콜라겐 마스크 5매,3,28500,card,OK
T100278,2026-05-12T18:25:23,SEL-001,ETD-005,수분 톤업 베이스 핑크,2,32000,card,OK
T100279,2026-05-12T12:38:43,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,0,samsung_pay,TERMINAL_TIMEOUT
T100280,2026-05-12T19:23:23,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,2,0,samsung_pay,POS_DOWN
T100281,2026-05-12T18:23:23,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T100282,2026-05-12T14:20:41,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,0,samsung_pay,TERMINAL_TIMEOUT
T100283,2026-05-12T16:24:58,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,cash,OK
T100284,2026-05-12T13:39:18,SEL-001,ATM-005,립 페인트 매트 #누드코랄,2,24000,card,OK
T100285,2026-05-12T12:04:28,SEL-001,INF-006,그린티 클렌징 폼 150ml,2,22000,card,OK
T100286,2026-05-12T19:54:20,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,0,naver_pay,PAYMENT_FAIL
T100287,2026-05-12T13:19:54,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,samsung_pay,OK
T100288,2026-05-12T19:32:14,SEL-001,INF-004,노세범 미네랄 파우더 5g,3,24000,samsung_pay,OK
T100289,2026-05-12T19:01:23,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T100290,2026-05-12T12:56:05,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,cash,OK
T100291,2026-05-12T17:49:26,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,0,kakao_pay,TERMINAL_TIMEOUT
T100292,2026-05-12T18:28:29,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,0,naver_pay,TERMINAL_TIMEOUT
T100293,2026-05-12T18:11:49,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T100294,2026-05-12T20:33:09,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,samsung_pay,OK
T100295,2026-05-12T14:33:57,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,2,84000,naver_pay,OK
T100296,2026-05-12T13:40:19,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T100297,2026-05-12T17:37:09,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,naver_pay,OK
T100298,2026-05-12T14:59:36,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,2,0,card,POS_DOWN
T100299,2026-05-12T21:49:36,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,cash,OK
T100300,2026-05-12T18:01:31,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,kakao_pay,OK
T100301,2026-05-12T16:51:51,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,card,OK
T100302,2026-05-12T12:26:30,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,kakao_pay,OK
T100303,2026-05-12T20:20:46,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,kakao_pay,OK
T100304,2026-05-12T17:06:20,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,samsung_pay,OK
T100305,2026-05-12T12:03:18,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,2,36000,samsung_pay,OK
T100306,2026-05-12T19:59:36,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,cash,OK
T100307,2026-05-12T22:29:31,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,0,cash,POS_DOWN
T100308,2026-05-12T16:15:13,SEL-001,ATM-001,그린에디션 세럼인 토너 200ml,1,0,cash,PAYMENT_FAIL
T100309,2026-05-12T17:53:41,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,card,OK
T100310,2026-05-12T15:56:16,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,card,OK
T100311,2026-05-12T15:36:35,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,cash,OK
T100312,2026-05-12T16:48:35,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,2,156000,naver_pay,OK
T100313,2026-05-12T11:06:25,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T100314,2026-05-12T19:12:38,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,0,card,POS_DOWN
T100315,2026-05-12T12:21:51,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,naver_pay,OK
T100316,2026-05-12T12:59:39,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,kakao_pay,OK
T100317,2026-05-12T17:32:53,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T100318,2026-05-12T16:01:23,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,naver_pay,OK
T100319,2026-05-12T14:57:46,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,0,cash,POS_DOWN
T100320,2026-05-12T13:41:50,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,card,OK
T100321,2026-05-12T17:10:33,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,cash,OK
T100322,2026-05-12T12:43:15,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,samsung_pay,OK
T100323,2026-05-12T09:20:26,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T100324,2026-05-12T19:58:30,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,2,76000,samsung_pay,OK
T100325,2026-05-12T17:35:20,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,samsung_pay,OK
T100326,2026-05-12T16:34:21,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T100327,2026-05-12T17:12:15,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,kakao_pay,OK
T100328,2026-05-12T19:45:13,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,kakao_pay,OK
T100329,2026-05-12T17:59:50,SEL-001,ATM-006,솝베리 클렌징 오일,1,0,naver_pay,TERMINAL_TIMEOUT
T100330,2026-05-12T15:25:52,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,3,114000,kakao_pay,OK
T100331,2026-05-12T10:45:05,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,2,76000,cash,OK
T100332,2026-05-12T13:52:34,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,2,156000,samsung_pay,OK
T100333,2026-05-12T11:47:37,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,naver_pay,OK
T100334,2026-05-12T13:14:03,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,card,OK
T100335,2026-05-12T18:08:00,SEL-001,ETD-006,픽싱 틴트 #장미,3,42000,cash,OK
T100336,2026-05-12T16:12:48,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T100337,2026-05-12T18:14:34,SEL-001,ATM-006,솝베리 클렌징 오일,1,19000,samsung_pay,OK
T100338,2026-05-12T15:53:11,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,36000,cash,OK
T100339,2026-05-12T19:11:59,SEL-001,ATM-006,솝베리 클렌징 오일,3,57000,card,OK
T100340,2026-05-12T09:36:38,SEL-001,INF-004,노세범 미네랄 파우더 5g,2,16000,cash,OK
T100341,2026-05-12T22:34:33,SEL-001,ETD-004,드로잉 아이브로우 자동연필,2,9000,naver_pay,OK
T100342,2026-05-12T16:12:51,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,kakao_pay,OK
T100343,2026-05-12T19:00:47,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,samsung_pay,OK
T100344,2026-05-12T12:54:40,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,kakao_pay,OK
T100345,2026-05-12T11:42:06,SEL-001,INF-006,그린티 클렌징 폼 150ml,3,33000,samsung_pay,OK
T100346,2026-05-12T09:24:15,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,kakao_pay,OK
T100347,2026-05-12T17:36:00,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,card,OK
T100348,2026-05-12T18:29:19,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,kakao_pay,OK
T100349,2026-05-12T18:40:58,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,samsung_pay,OK
T100350,2026-05-12T16:29:47,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T100351,2026-05-12T19:51:42,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,naver_pay,OK
T100352,2026-05-12T20:05:33,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T100353,2026-05-12T11:53:35,SEL-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,samsung_pay,OK
T100354,2026-05-12T12:54:33,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T100355,2026-05-12T16:57:32,SEL-001,ETD-003,디어 달링 워터젤 틴트,2,18000,naver_pay,OK
T100356,2026-05-12T15:36:03,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,card,OK
T100357,2026-05-12T15:52:00,SEL-001,ATM-006,솝베리 클렌징 오일,1,0,cash,PAYMENT_FAIL
T100358,2026-05-12T14:04:34,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,2,0,cash,PAYMENT_FAIL
T100359,2026-05-12T10:26:11,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,cash,OK
T100360,2026-05-12T15:57:24,SEL-001,ETD-003,디어 달링 워터젤 틴트,2,18000,cash,OK
T100361,2026-05-12T11:42:55,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,card,OK
T100362,2026-05-12T12:34:25,SEL-001,ETD-005,수분 톤업 베이스 핑크,1,16000,card,OK
T100363,2026-05-12T19:19:29,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
T100364,2026-05-12T20:15:29,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T100365,2026-05-12T10:42:26,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,card,OK
T100366,2026-05-12T13:04:06,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,card,OK
T100367,2026-05-12T13:02:25,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,card,OK
T100368,2026-05-12T12:18:14,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,naver_pay,OK
T100369,2026-05-12T17:43:52,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,naver_pay,OK
T100370,2026-05-12T13:19:17,SEL-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,samsung_pay,OK
T100371,2026-05-12T18:27:35,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,cash,OK
T100372,2026-05-12T19:20:44,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,samsung_pay,OK
T100373,2026-05-12T19:30:15,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,samsung_pay,OK
T100374,2026-05-12T19:58:03,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T100375,2026-05-12T12:15:16,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,0,cash,PAYMENT_FAIL
T100376,2026-05-12T20:05:34,SEL-001,ATM-006,솝베리 클렌징 오일,2,0,cash,PAYMENT_FAIL
T100377,2026-05-12T18:38:02,SEL-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,naver_pay,OK
T100378,2026-05-12T19:35:13,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,kakao_pay,OK
T100379,2026-05-12T21:00:13,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,cash,OK
T100380,2026-05-12T21:44:38,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,naver_pay,OK
T100381,2026-05-12T14:18:24,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,kakao_pay,OK
T100382,2026-05-12T14:56:31,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,cash,OK
T100383,2026-05-12T19:20:58,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T100384,2026-05-12T20:47:09,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,naver_pay,OK
T100385,2026-05-12T19:18:09,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,samsung_pay,OK
T100386,2026-05-12T16:41:43,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,cash,OK
T100387,2026-05-12T16:46:50,SEL-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,cash,OK
T100388,2026-05-12T12:56:34,SEL-001,ATM-003,허니 콜라겐 마스크 5매,3,28500,card,OK
T100389,2026-05-12T21:42:03,SEL-001,ASR-001,설화수 자음생크림 60ml,1,235000,samsung_pay,OK
T100390,2026-05-12T10:09:00,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T100391,2026-05-12T18:59:39,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,card,OK
T100392,2026-05-12T17:26:00,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,kakao_pay,OK
T100393,2026-05-12T09:52:44,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,samsung_pay,OK
T100394,2026-05-12T11:06:33,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,kakao_pay,OK
T100395,2026-05-12T19:17:50,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,cash,OK
T100396,2026-05-12T17:44:14,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T100397,2026-05-12T11:24:24,SEL-001,ETD-006,픽싱 틴트 #장미,1,14000,samsung_pay,OK
T100398,2026-05-12T11:54:27,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,card,OK
T100399,2026-05-12T21:58:02,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,naver_pay,OK
T100400,2026-05-12T16:02:59,SEL-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T100401,2026-05-12T17:02:11,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,0,samsung_pay,POS_DOWN
T100402,2026-05-12T17:48:52,SEL-001,ATM-005,립 페인트 매트 #누드코랄,2,24000,kakao_pay,OK
T100403,2026-05-12T12:15:36,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,naver_pay,OK
T100404,2026-05-12T14:48:47,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T100405,2026-05-12T16:22:03,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,kakao_pay,OK
T100406,2026-05-12T17:39:38,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,3,54000,kakao_pay,OK
T100407,2026-05-12T19:28:31,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,cash,OK
T100408,2026-05-12T12:37:42,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,samsung_pay,OK
T100409,2026-05-12T18:05:17,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,samsung_pay,OK
T100410,2026-05-12T19:20:23,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,cash,OK
T100411,2026-05-12T14:17:06,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T100412,2026-05-12T17:26:06,SEL-001,INF-001,그린티 씨드 세럼 80ml,1,35000,naver_pay,OK
T100413,2026-05-12T17:20:55,SEL-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,card,OK
T100414,2026-05-12T19:35:57,SEL-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,cash,OK
T100415,2026-05-12T12:17:19,SEL-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,0,cash,PAYMENT_FAIL
T100416,2026-05-12T13:19:30,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T100417,2026-05-12T19:31:38,SEL-001,ATM-002,이데알 글로우 비비크림,1,-25000,kakao_pay,REFUND
T100418,2026-05-12T09:25:21,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,kakao_pay,OK
T100419,2026-05-12T15:27:52,SEL-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,samsung_pay,OK
T100420,2026-05-12T13:38:44,SEL-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,cash,OK
T100421,2026-05-12T21:18:47,SEL-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,samsung_pay,OK
T100422,2026-05-12T14:17:52,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,0,naver_pay,TERMINAL_TIMEOUT
T100423,2026-05-12T12:34:11,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,0,cash,POS_DOWN
T100424,2026-05-12T21:13:28,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,cash,OK
T100425,2026-05-12T18:08:40,SEL-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,cash,OK
T100426,2026-05-12T19:04:28,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,naver_pay,OK
T100427,2026-05-12T21:55:44,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,kakao_pay,OK
T100428,2026-05-12T18:51:34,SEL-001,ATM-002,이데알 글로우 비비크림,1,0,samsung_pay,STOCK_SHORTAGE
T100429,2026-05-12T18:22:10,SEL-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,cash,OK
T100430,2026-05-12T21:21:50,SEL-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,0,samsung_pay,STOCK_SHORTAGE
T100431,2026-05-12T16:33:35,SEL-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,kakao_pay,OK
T100432,2026-05-12T15:49:43,SEL-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,card,OK
T100433,2026-05-12T16:18:26,SEL-001,ASR-006,마몽드 로즈 워터 토너 250ml,3,0,samsung_pay,TERMINAL_TIMEOUT
T100434,2026-05-12T14:21:29,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,cash,OK
T100435,2026-05-12T11:46:44,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,card,OK
T100436,2026-05-12T09:21:41,SEL-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T100437,2026-05-12T17:35:10,SEL-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,samsung_pay,OK
T100438,2026-05-12T19:40:11,SEL-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T100439,2026-05-12T19:56:12,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,samsung_pay,OK
T100440,2026-05-12T12:48:45,SEL-001,ASR-002,설화수 윤조에센스 90ml,1,145000,naver_pay,OK
T100441,2026-05-12T12:20:12,SEL-001,ETD-003,디어 달링 워터젤 틴트,1,9000,cash,OK
T100442,2026-05-12T17:40:20,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,card,OK
T100443,2026-05-12T14:54:29,SEL-001,ATM-002,이데알 글로우 비비크림,1,25000,kakao_pay,OK
T100444,2026-05-12T21:37:05,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,0,kakao_pay,TERMINAL_TIMEOUT
T100445,2026-05-12T11:23:44,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,samsung_pay,OK
T100446,2026-05-12T17:27:11,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,samsung_pay,OK
T100447,2026-05-12T17:31:18,SEL-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T100448,2026-05-12T10:22:00,SEL-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,naver_pay,OK
T100449,2026-05-12T16:31:26,SEL-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
